Core_id,Ranking,University,Country,City,Region,Score,logo
696,378,Czech Technical University in Prague,Czechia,Prague,Europe,29.7,https://www.topuniversities.com/sites/default/files/czech-technical-university-in-prague_592560cf2aeae70239af4d3b_small.jpg
882,378,Nankai University,China (Mainland),Tianjin,Asia,29.7,https://www.topuniversities.com/sites/default/files/nankai-university_882_small.jpg
703,380,Sharif University of Technology,Iran,Tehran,Asia,29.6,https://www.topuniversities.com/sites/default/files/sharif-university-of-technology_592560cf2aeae70239af4d42_small.jpg
255,380,University of Hawaiʻi at Mānoa,United States,Honolulu,North America,29.6,https://www.topuniversities.com/sites/default/files/university-of-hawaii-at-maoa_255_small.jpg
2153,382,Peter the Great St. Petersburg Polytechnic University,Russia,St. Petersburg,Europe,29.5,https://www.topuniversities.com/sites/default/files/peter-the-great-st.-petersburg-polytechnic-university_592560cf2aeae70239af52ed_small.jpg
1735,382,Pontificia Universidad Javeriana,Colombia,Bogotá,Latin America,29.5,https://www.topuniversities.com/sites/default/files/pontificia-universidad-javeriana_592560cf2aeae70239af514a_small.jpg
283,384,Indian Institute of Technology Guwahati (IITG),India,Guwahati,Asia,29.3,https://www.topuniversities.com/sites/default/files/indian-institute-of-technology-guwahati-iitg_283_small.jpg
2530,384,Sultan Qaboos University,Oman,Muscat,Asia,29.3,https://www.topuniversities.com/sites/default/files/sultan-qaboos-university_2530_small.jpg
2134,384,Taipei Medical University (TMU),Taiwan,Taipei,Asia,29.3,https://www.topuniversities.com/sites/default/files/taipei-medical-university_2134_small.jpg
421,384,University of Münster,Germany,Munster,Europe,29.3,https://www.topuniversities.com/sites/default/files/westflische-wilhelms-universitt-mnster_421_small.jpg
1274,388,Lappeenranta-Lahti University of Technology LUT,Finland,Lappeenranta,Europe,29.2,https://www.topuniversities.com/sites/default/files/lappeenranta-university-of-technology_592560cf2aeae70239af4f7d_small.jpg
454,388,Northeastern University,United States,Boston,North America,29.2,https://www.topuniversities.com/sites/default/files/northeastern-university_454_small.jpg
2218,390,Pakistan Institute of Engineering and Applied Sciences (PIEAS),Pakistan,Islamabad,Asia,29.1,https://www.topuniversities.com/sites/default/files/pakistan-institute-of-engineering-and-applied-sciences-pieas_592560cf2aeae70239af532f_small.jpg
2646,390,Universidad de Palermo (UP),Argentina,Buenos Aires,Latin America,29.1,https://www.topuniversities.com/sites/default/files/universidad-de-palermo-up_592560cf2aeae70239af54de_small.jpg
1042,392,Chung-Ang University (CAU),South Korea,Seoul,Asia,29.0,https://www.topuniversities.com/sites/default/files/chung-ang-university-cau_1042_small.jpg
1029,392,Tokyo Medical and Dental University (TMDU),Japan,Tokyo,Asia,29.0,https://www.topuniversities.com/sites/default/files/tokyo-medical-and-dental-university-tmdu_592560cf2aeae70239af4e8a_small.jpg
476,392,University of Oulu,Finland,Oulu,Europe,29.0,https://www.topuniversities.com/sites/default/files/university-of-oulu_476_small.jpg
645,392,University of Utah,United States,Salt Lake City,North America,29.0,https://www.topuniversities.com/sites/default/files/university-of-utah_645_small.jpg
31993,396,Indian Institute of Technology Indore,India,Indore,Asia,28.7,https://www.topuniversities.com/sites/default/files/indian-institute-of-technology-indore_592560cf2aeae70239af5ae1_small.jpg
555,396,Shandong University,China (Mainland),Jinan,Asia,28.7,https://www.topuniversities.com/sites/default/files/shandong-university_555_small.jpg
14158,398,National Research Tomsk Polytechnic University,Russia,Tomsk,Europe,28.6,https://www.topuniversities.com/sites/default/files/221212044114am573109200x200+TPU-logo-sign-color-rgb-48x48.jpg
610,398,Tilburg University,Netherlands,Tilburg,Europe,28.6,https://www.topuniversities.com/sites/default/files/tilburg-university_592560cf2aeae70239af4ce5_small.jpg
648,400,Universitat Politecnica de Valencia,Spain,València,Europe,28.4,https://www.topuniversities.com/sites/default/files/universitat-politcnica-de-valncia_648_small.jpg
763,400,Vilnius University ,Lithuania,Vilnius,Europe,28.4,https://www.topuniversities.com/sites/default/files/vilnius-university-_592560cf2aeae70239af4d7f_small.jpg
2552,402,"El Colegio de México, A.C.",Mexico,Mexico City,Latin America,28.3,https://www.topuniversities.com/sites/default/files/el-colegio-de-mxico-a.c._592560cf2aeae70239af547b_small.jpg
534,402,Royal Holloway University of London,United Kingdom,Egham,Europe,28.3,https://www.topuniversities.com/sites/default/files/royal-holloway-university-of-london_534_small.jpg
499,404,University of Pisa,Italy,Pisa,Europe,28.2,https://www.topuniversities.com/sites/default/files/university-of-pisa_499_small.jpg
2148,405,Satbayev University,Kazakhstan,Almaty,Asia,28.1,https://www.topuniversities.com/sites/default/files/kazakh-national-research-technical-university-after-k.i.satpayev_592560cf2aeae70239af52e7_small.jpg
885,406,Sichuan University,China (Mainland),Chengdu,Asia,28.0,https://www.topuniversities.com/sites/default/files/sichuan-university_885_small.jpg
887,406,South China University of Technology,China (Mainland),Guangzhou,Asia,28.0,https://www.topuniversities.com/sites/default/files/south-china-university-of-technology_887_small.jpg
136,408,Colorado State University,United States,Fort Collins,North America,27.9,https://www.topuniversities.com/sites/default/files/colorado-state-university_136_small.jpg
600,408,Technion - Israel Institute of Technology,Israel,Haifa,Asia,27.9,https://www.topuniversities.com/sites/default/files/technion-israel-institute-of-technology_600_small.jpg
1054,410,HUFS - Hankuk (Korea) University of Foreign Studies ,South Korea,Seoul,Asia,27.8,https://www.topuniversities.com/sites/default/files/hufs-hankuk-korea-university-of-foreign-studies_1054_small.jpg
682,410,Julius-Maximilians-Universität Würzburg,Germany,Würzburg,Europe,27.8,https://www.topuniversities.com/sites/default/files/julius-maximilians-universitt-wrzburg_592560cf2aeae70239af4d2d_small.jpg
73,412,Brunel University London,United Kingdom,London,Europe,27.7,https://www.topuniversities.com/sites/default/files/brunel-university-london_592560cf2aeae70239af4acc_small.jpg
1219,412,University of Johannesburg,South Africa,Johannesburg,Africa,27.7,https://www.topuniversities.com/sites/default/files/university-of-johannesburg-_592560cf2aeae70239af4f46_small.jpg
498,412,University of the Philippines,Philippines,Quezon City,Asia,27.7,https://www.topuniversities.com/sites/default/files/university-of-the-philippines_498_small.jpg
38266,415,Tampere University,Finland,Tampere,Europe,27.6,https://www.topuniversities.com/sites/default/files/tampere-university_5bbf14847d023f5bc849ec9a_small.jpg
537,416,Ruhr-Universität Bochum,Germany,Bochum,Europe,27.5,https://www.topuniversities.com/sites/default/files/ruhr-universitt-bochum_537_small.jpg
583,416,"Stony Brook University, State University of New York",United States,Stony Brook,North America,27.5,https://www.topuniversities.com/sites/default/files/stony-brook-university-state-university-of-new-york_592560cf2aeae70239af4ccb_small.jpg
36,416,The American University in Cairo,Egypt,Cairo,Africa,27.5,https://www.topuniversities.com/sites/default/files/the-american-university-in-cairo_36_small.jpg
432,416,University of Naples - Federico II,Italy,Naples,Europe,27.5,https://www.topuniversities.com/sites/default/files/university-of-naples-federico-ii_432_small.jpg
382,420,Johannes Gutenberg Universität Mainz,Germany,Mainz,Europe,27.4,https://www.topuniversities.com/sites/default/files/johannes-gutenberg-universitt-mainz_382_small.jpg
341,420,Universität  Leipzig,Germany,Leipzig,Europe,27.4,https://www.topuniversities.com/sites/default/files/universitt-leipzig_341_small.jpg
32,422,National Technical University of Athens,Greece,Athens,Europe,27.3,https://www.topuniversities.com/sites/default/files/national-technical-university-of-athens_592560cf2aeae70239af4aa3_small.jpg
557,422,Shanghai University,China (Mainland),Shanghai,Asia,27.3,https://www.topuniversities.com/sites/default/files/shanghai-university_557_small.jpg
891,422,Xiamen University,China (Mainland),Xiamen,Asia,27.3,https://www.topuniversities.com/sites/default/files/xiamen-university_891_small.jpg
207,425,Flinders University,Australia,Adelaide,Oceania,27.2,https://www.topuniversities.com/sites/default/files/flinders-university_592560cf2aeae70239af4b53_small.jpg
586,425,Swansea University,United Kingdom,Swansea,Europe,27.2,https://www.topuniversities.com/sites/default/files/220308050407pm529761Swansea-Uni-logo-200x200-photo-48x48.jpg
1888,425,University at Buffalo SUNY,United States,Buffalo,North America,27.2,https://www.topuniversities.com/sites/default/files/university-at-buffalo-suny_1888_small.jpg
439,428,National Sun Yat-sen University,Taiwan,Kaohsiung City,Asia,27.1,https://www.topuniversities.com/sites/default/files/national-sun-yat-sen-university_439_small.jpg
2116,428,"University of Colorado, Denver ",United States,Denver,North America,27.1,https://www.topuniversities.com/sites/default/files/university-of-colorado-denver_2116_small.jpg
2004,428,University of Science and Technology Beijing,China (Mainland),Beijing,Asia,27.1,https://www.topuniversities.com/sites/default/files/university-of-science-and-technology-beijing_2004_small.jpg
679,428,University of Witwatersrand,South Africa,Johannesburg,Africa,27.1,https://www.topuniversities.com/sites/default/files/university-of-the-witwatersrand_679_small.jpg
38,432,Universidad Austral,Argentina,Pilar,Latin America,27.0,https://www.topuniversities.com/sites/default/files/universidad-austral_38_small.jpg
337,433,Université Laval,Canada,Québec,North America,26.9,https://www.topuniversities.com/sites/default/files/laval-university_337_small.jpg
14751,434,Far Eastern Federal University,Russia,Vladivostok,Europe,26.8,https://www.topuniversities.com/sites/default/files/far-eastern-federal-university_592560cf2aeae70239af57c9_small.jpg
578,434,Université de Strasbourg,France,Strasbourg,Europe,26.8,https://www.topuniversities.com/sites/default/files/universit-de-strasbourg_578_small.jpg
1993,436,National Taipei University of Technology,Taiwan,Taipei City,Asia,26.6,https://www.topuniversities.com/sites/default/files/national-taipei-university-of-technology_1993_small.jpg
1426,436,Università Vita-Salute San Raffaele,Italy,Milan,Europe,26.6,https://www.topuniversities.com/sites/default/files/universit-vita-salute-san-raffaele_592560cf2aeae70239af5016_small.jpg
477,438,Oxford Brookes University,United Kingdom,Oxford,Europe,26.5,https://www.topuniversities.com/sites/default/files/oxford-brookes-university_592560cf2aeae70239af4c61_small.jpg
132,438,University of Coimbra,Portugal,Coimbra,Europe,26.5,https://www.topuniversities.com/sites/default/files/university-of-coimbra_592560cf2aeae70239af4b07_small.jpg
661,438,Wake Forest University,United States,Winston-Salem,North America,26.5,https://www.topuniversities.com/sites/default/files/wake-forest-university_661_small.jpg
2750,441,Universidade Federal de São Paulo,Brazil,São Paulo,Latin America,26.4,https://www.topuniversities.com/sites/default/files/universidade-federal-de-so-paulo_2750_small.jpg
541,441,Saarland University,Germany,Saarbrücken,Europe,26.4,https://www.topuniversities.com/sites/default/files/universitt-des-saarlandes_541_small.jpg
976,443,Amirkabir University of Technology,Iran,Tehran,Asia,26.3,https://www.topuniversities.com/sites/default/files/amirkabir-university-of-technology_592560cf2aeae70239af4e54_small.jpg
2150,443,Auezov South Kazakhstan University (SKU),Kazakhstan,Shymkent,Asia,26.3,https://www.topuniversities.com/sites/default/files/auezov-south-kazakhstan-state-university-sksu_592560cf2aeae70239af52eb_small.jpg
870,443,Beihang University (former BUAA),China (Mainland),Beijing,Asia,26.3,https://www.topuniversities.com/sites/default/files/beihang-university-former-buaa_870_small.jpg
277,443,Illinois Institute of Technology,United States,Chicago,North America,26.3,https://www.topuniversities.com/sites/default/files/230109044608pm870090ILTECH-red-stacked-logo-48x48.jpg
364,443,SOAS University of London ,United Kingdom,London,Europe,26.3,https://www.topuniversities.com/sites/default/files/soas-university-of-london-_592560cf2aeae70239af4bf0_small.jpg
666,443,Washington State University,United States,Pullman,North America,26.3,https://www.topuniversities.com/sites/default/files/washington-state-university_666_small.jpg
704,449,IPB University (aka Bogor Agricultural University),Indonesia,Bogor,Asia,26.2,https://www.topuniversities.com/sites/default/files/bogor-agricultural-university_704_small.jpg
1255,449,Hasselt University ,Belgium,Diepenbeek,Europe,26.2,https://www.topuniversities.com/sites/default/files/hasselt-university_1255_small.jpg
705,449,Umm Al-Qura University,Saudi Arabia,Makkah,Asia,26.2,https://www.topuniversities.com/sites/default/files/230327012758pm283863UMM-AL-QURA-logo-200x200-48x48.jpg
695,449,Universidad de Montevideo (UM),Uruguay,Montevideo,Latin America,26.2,https://www.topuniversities.com/sites/default/files/universidad-de-montevideo-um_695_small.jpg
88,453,"University of California, Riverside",United States,Riverside,North America,26.1,https://www.topuniversities.com/sites/default/files/230328051801pm377649UCR-200x200-48x48.jpg
574,454,Stellenbosch University,South Africa,Stellenbosch,Africa,26.0,https://www.topuniversities.com/sites/default/files/stellenbosch-university_574_small.jpg
625,454,University of Tromsø The Arctic University of Norway,Norway,Tromsø,Europe,26.0,https://www.topuniversities.com/sites/default/files/university-of-troms-the-arctic-university-of-norway_625_small.jpg
690,456,York University,Canada,Toronto,North America,25.9,https://www.topuniversities.com/sites/default/files/york-university_592560cf2aeae70239af4d39_small.jpg
2461,457,Institut National des Sciences Appliquées de Lyon (INSA),France,Lyon,Europe,25.7,https://www.topuniversities.com/sites/default/files/institut-national-des-sciences-appliques-de-lyon-insa_2461_small.jpg
565,457,Sogang University,South Korea,Seoul,Asia,25.7,https://www.topuniversities.com/sites/default/files/sogang-university_565_small.jpg
623,457,University of Trento,Italy,Trento,Europe,25.7,https://www.topuniversities.com/sites/default/files/university-of-trento_623_small.jpg
208,460,University of Florence,Italy,Florence,Europe,25.6,https://www.topuniversities.com/sites/default/files/university-of-florence_208_small.jpg
833,461,James Cook University,Australia,Townsville,Oceania,25.5,https://www.topuniversities.com/sites/default/files/220112080628am351672jcu-48x48.jpg
522,461,Rensselaer Polytechnic Institute,United States,Troy,North America,25.5,https://www.topuniversities.com/sites/default/files/rensselaer-polytechnic-institute_522_small.jpg
568,461,Southeast University,China (Mainland),Nanjing,Asia,25.5,https://www.topuniversities.com/sites/default/files/southeast-university_568_small.jpg
51,461,Universidad de Belgrano,Argentina,Buenos Aires,Latin America,25.5,https://www.topuniversities.com/sites/default/files/universidad-de-belgrano_51_small.jpg
200,465,"Essex, University of",United Kingdom,Colchester,Europe,25.4,https://www.topuniversities.com/sites/default/files/university-of-essex_592560cf2aeae70239af4b4c_small.jpg
548,465,Universidad de Santiago de Chile (USACH),Chile,Santiago,Latin America,25.4,https://www.topuniversities.com/sites/default/files/universidad-de-santiago-de-chile-usach_548_small.jpg
14956,467,The National University of Science and Technology MISIS,Russia,Moscow,Europe,25.3,https://www.topuniversities.com/sites/default/files/the-national-university-of-science-and-technology-misis_14956_small.jpg
2636,467,Universidad de La Habana,Cuba,Havana,Latin America,25.3,https://www.topuniversities.com/sites/default/files/221020033509pm867038295-UH-Color-48x48.jpg
1843,467,University of Alaska Fairbanks,United States,Fairbanks,North America,25.3,https://www.topuniversities.com/sites/default/files/university-of-alaska-fairbanks_592560cf2aeae70239af51b6_small.jpg
295,467,University of Iowa,United States,Iowa City,North America,25.3,https://www.topuniversities.com/sites/default/files/university-of-iowa_592560cf2aeae70239af4baa_small.jpg
164,471,Dublin City University,Ireland,Dublin,Europe,25.2,https://www.topuniversities.com/sites/default/files/dublin-city-university_592560cf2aeae70239af4b27_small.jpg
631,471,Tulane University,United States,New Orleans,North America,25.2,https://www.topuniversities.com/sites/default/files/tulane-university_631_small.jpg
14238,473,University of Cyprus (UCY),Cyprus,Nicosia,Europe,25.1,https://www.topuniversities.com/sites/default/files/university-of-cyprus-ucy_14238_small.jpg
1755,473,University of Saskatchewan,Canada,Saskatoon,North America,25.1,https://www.topuniversities.com/sites/default/files/university-of-saskatchewan_1755_small.jpg
1187,475,Chang Gung University,Taiwan,Taoyuan City,Asia,25.0,https://www.topuniversities.com/sites/default/files/chang-gung-university_1187_small.jpg
632,475,University of Turin,Italy,Turin,Europe,25.0,https://www.topuniversities.com/sites/default/files/university-of-turin_632_small.jpg
14729,477,Imam Abdulrahman Bin Faisal University (IAU),Saudi Arabia,Dammam,Asia,24.9,https://www.topuniversities.com/sites/default/files/imam-abdulrahman-bin-faisal-university-iau-formerly-university-of-dammam_592560cf2aeae70239af57b7_small.jpg
762,477,Koç University,Turkey,Istanbul,Asia,24.9,https://www.topuniversities.com/sites/default/files/ko-university_592560cf2aeae70239af4d7e_small.jpg
245,477,Martin-Luther-Universität Halle-Wittenberg,Germany,Halle,Europe,24.9,https://www.topuniversities.com/sites/default/files/martin-luther-universitt-halle-wittenberg_245_small.jpg
492,477,UNESP,Brazil,Sao Paulo,Latin America,24.9,https://www.topuniversities.com/sites/default/files/unesp_492_small.jpg
715,481,Bond University,Australia,Gold Coast,Oceania,24.8,https://www.topuniversities.com/sites/default/files/bond-university_715_small.jpg
1048,481,Dongguk University ,South Korea,Seoul,Asia,24.8,https://www.topuniversities.com/sites/default/files/dongguk-university_1048_small.jpg
294,481,Iowa State University,United States,Ames,North America,24.8,https://www.topuniversities.com/sites/default/files/iowa-state-university_294_small.jpg
14123,481,Kazakh National Agrarian University KazNAU,Kazakhstan,Almaty,Asia,24.8,https://www.topuniversities.com/sites/default/files/kazakh-national-agrarian-university-_592560cf2aeae70239af55d1_small.jpg
388,481,Universiti Utara Malaysia (UUM),Malaysia,Sintok,Asia,24.8,https://www.topuniversities.com/sites/default/files/universiti-utara-malaysia-uum_388_small.jpg
1135,486,Auckland University of Technology (AUT),New Zealand,Auckland,Oceania,24.7,https://www.topuniversities.com/sites/default/files/auckland-university-of-technology-aut_592560cf2aeae70239af4ef7_small.jpg
1885,486,University of Klagenfurt,Austria,Klagenfurt,Europe,24.7,https://www.topuniversities.com/sites/default/files/university-of-klagenfurt_592560cf2aeae70239af51e0_small.jpg
1034,488,Ajou University ,South Korea,Suwon,Asia,24.6,https://www.topuniversities.com/sites/default/files/ajou-university_1034_small.jpg
1507,488,Universidad Politécnica de Madrid (UPM),Spain,Madrid,Europe,24.6,https://www.topuniversities.com/sites/default/files/politcnica-de-madrid_1507_small.jpg
1880,490,Aix-Marseille University,France,Marseille,Europe,24.5,https://www.topuniversities.com/sites/default/files/aix-marseille-university_592560cf2aeae70239af51e1_small.jpg
52,490,Ben-Gurion University of The Negev,Israel,Be'er Sheva,Asia,24.5,https://www.topuniversities.com/sites/default/files/ben-gurion-university-of-the-negev_592560cf2aeae70239af4ab7_small.jpg
119,490,Chiba University,Japan,Chiba City,Asia,24.5,https://www.topuniversities.com/sites/default/files/chiba-university_119_small.jpg
229,490,Justus-Liebig-University Giessen,Germany,Giessen,Europe,24.5,https://www.topuniversities.com/sites/default/files/justus-liebig-university-giessen_592560cf2aeae70239af4b68_small.jpg
1108,494,The Catholic University of Korea ,South Korea,Gyeonggi,Asia,24.4,https://www.topuniversities.com/sites/default/files/the-catholic-university-of-korea-_592560cf2aeae70239af4ed7_small.jpg
470,494,Universidad ORT Uruguay,Uruguay,Montevideo,Latin America,24.4,https://www.topuniversities.com/sites/default/files/universidad-ort-uruguay_470_small.jpg
235,494,University of Granada,Spain,Granada,Europe,24.4,https://www.topuniversities.com/sites/default/files/university-of-granada_235_small.jpg
66,497,Brandeis University,United States,Waltham,North America,24.3,https://www.topuniversities.com/sites/default/files/brandeis-university_66_small.jpg
304,497,Jilin University,China (Mainland),Changchun,Asia,24.3,https://www.topuniversities.com/sites/default/files/jilin-university_304_small.jpg
871,499,Central South University,China (Mainland),Changsha Shi,Asia,24.2,https://www.topuniversities.com/sites/default/files/central-south-university_871_small.jpg
533,499,"University of Rome ""Tor Vergata""",Italy,Rome,Europe,24.2,https://www.topuniversities.com/sites/default/files/university-of-rome-tor-vergata_592560cf2aeae70239af4c99_small.jpg
848,501-510,Western Sydney University,Australia,Milperra,Oceania,,https://www.topuniversities.com/sites/default/files/western-sydney-university_848_small.jpg
997,501-510,Bar-Ilan University,Israel,Ramat Gan,Asia,,https://www.topuniversities.com/sites/default/files/bar-ilan-university_997_small.jpg
14979,501-510,Colorado School of Mines,United States,Golden,North America,,https://www.topuniversities.com/sites/default/files/colorado-school-of-mines_592560de9988f300e2320883_small.jpg
330,501-510,Kyungpook National University,South Korea,Daegu,Asia,,https://www.topuniversities.com/sites/default/files/kyungpook-national-university_592560cf2aeae70239af4bd0_small.jpg
2110,501-510,Middle East Technical University,Turkey,Ankara,Asia,,https://www.topuniversities.com/sites/default/files/middle-east-technical-university_2110_small.jpg
1889,501-510,Missouri University of Science and Technology,United States,Rolla,North America,,https://www.topuniversities.com/sites/default/files/missouri-university-of-science-and-technology_592560cf2aeae70239af51e4_small.jpg
2288,501-510,Swarthmore College,United States,Philadelphia,North America,,https://www.topuniversities.com/sites/default/files/swarthmore-college_592560cf2aeae70239af5373_small.jpg
1474,501-510,University of Aveiro,Portugal,Aveiro,Europe,,https://www.topuniversities.com/sites/default/files/university-of-aveiro_592560cf2aeae70239af5045_small.jpg
571,501-510,University of St.Gallen (HSG),Switzerland,St. Gallen,Europe,,https://www.topuniversities.com/sites/default/files/220202052805pm846901HSG-Bildmarke-RGB-48x48.jpg
575,501-510,University of Stirling,United Kingdom,Stirling,Europe,,https://www.topuniversities.com/sites/default/files/university-of-stirling_575_small.jpg
699,501-510,University of Tehran,Iran,Tehran,Asia,,https://www.topuniversities.com/sites/default/files/university-of-tehran_699_small.jpg
26928,501-510,Université de Montpellier,France,Montpellier,Europe,,https://www.topuniversities.com/sites/default/files/universit-de-montpellier_592560e69988f300e2321d99_small.jpg
686,501-510,Yokohama City University,Japan,Yokohama City,Asia,,https://www.topuniversities.com/sites/default/files/yokohama-city-university_592560cf2aeae70239af4d32_small.jpg
14131,511-520,Abai Kazakh National Pedagogical University,Kazakhstan,Almaty,Asia,,https://www.topuniversities.com/sites/default/files/abai-kazakh-national-pedagogical-university_592560cf2aeae70239af55d7_small.jpg
211,511-520,Florida State University,United States,Tallahassee,North America,,https://www.topuniversities.com/sites/default/files/florida-state-university_211_small.jpg
355,511-520,"Goldsmiths, University of London",United Kingdom,London,Europe,,https://www.topuniversities.com/sites/default/files/goldsmiths-university-of-london_355_small.jpg
1511,511-520,Universidad de Alcalá,Spain,Alcalá de Henares,Europe,,https://www.topuniversities.com/sites/default/files/universidad-de-alcal_1511_small.jpg
789,511-520,Universidad de Costa Rica,Costa Rica,San Jose,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-de-costa-rica_789_small.jpg
49,511-520,University of Bayreuth,Germany,Bayreuth,Europe,,https://www.topuniversities.com/sites/default/files/university-of-bayreuth_592560cf2aeae70239af4ab4_small.jpg
844,511-520,University of Canberra,Australia,Bruce,Oceania,,https://www.topuniversities.com/sites/default/files/220623031009am674262UC-logo-48x48.jpg
409,511-520,"University of Missouri, Columbia",United States,Columbia,North America,,https://www.topuniversities.com/sites/default/files/university-of-missouri-columbia_409_small.jpg
406,511-520,Università Cattolica del Sacro Cuore,Italy,Milan,Europe,,https://www.topuniversities.com/sites/default/files/Logo-Verticale-RGB-150x150-1-48x48.jpg
1500,521-530,Altai State University,Russia,Barnaul,Europe,,https://www.topuniversities.com/sites/default/files/altai-state-university_592560cf2aeae70239af505f_small.jpg
2013,521-530,Beijing University of Chemical Technology,China (Mainland),Beijing,Asia,,https://www.topuniversities.com/sites/default/files/beijing-university-of-chemical-technology_2013_small.jpg
318,521-530,Christian-Albrechts-University zu Kiel,Germany,Kiel,Europe,,https://www.topuniversities.com/sites/default/files/christian-albrechts-university-zu-kiel_318_small.jpg
25667,521-530,Poznan University of Life Sciences,Poland,Poznań,Europe,,https://www.topuniversities.com/sites/default/files/poznan-university-of-life-sciences_592560e59988f300e2321be9_small.jpg
1814,521-530,The New School,United States,New York,North America,,https://www.topuniversities.com/sites/default/files/the-new-school_1814_small.jpg
1286,521-530,University of Bordeaux,France,Talence,Europe,,https://www.topuniversities.com/sites/default/files/university-of-bordeaux_1286_small.jpg
156,521-530,University of Delhi,India,New Delhi,Asia,,https://www.topuniversities.com/sites/default/files/university-of-delhi_156_small.jpg
2258,521-530,University of Texas Dallas,United States,Richardson,North America,,https://www.topuniversities.com/sites/default/files/university-of-texas-dallas_592560cf2aeae70239af5355_small.jpg
342,521-530,Université de Liège,Belgium,Liège,Europe,,https://www.topuniversities.com/sites/default/files/universit-de-lige_592560cf2aeae70239af4bd9_small.jpg
662,521-530,Warsaw University of Technology,Poland,Warsaw,Europe,,https://www.topuniversities.com/sites/default/files/warsaw-university-of-technology_592560cf2aeae70239af4d1a_small.jpg
265,531-540,Hitotsubashi University,Japan,Kunitachi City,Asia,,https://www.topuniversities.com/sites/default/files/hitotsubashi-university-business-school-school-of-international-corporate-strategy_592560cf2aeae70239af4b8d_small.jpg
694,531-540,Inha University,South Korea,Incheon,Asia,,https://www.topuniversities.com/sites/default/files/inha-university_592560cf2aeae70239af4d3a_small.jpg
980,531-540,Iran University of Science and Technology,Iran,Tehran,Asia,,https://www.topuniversities.com/sites/default/files/iran-university-of-science-and-technology_592560cf2aeae70239af4e57_small.jpg
542,531-540,Sabanci University,Turkey,Istanbul,Asia,,https://www.topuniversities.com/sites/default/files/sabanci-university_542_small.jpg
1130,531-540,Saint Joseph University of Beirut (USJ) ,Lebanon,Beirut,Asia,,https://www.topuniversities.com/sites/default/files/saint-joseph-university-of-beirut-usj_1130_small.jpg
2621,531-540,"Universidad Central ""Marta Abreu"" de Las Villas",Cuba,Santa Clara,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-central-marta-abreu-de-las-villas_592560cf2aeae70239af54c1_small.jpg
1131,531-540,University of Balamand,Lebanon,Beirut,Asia,,https://www.topuniversities.com/sites/default/files/university-of-balamand_592560cf2aeae70239af4eee_small.jpg
347,531-540,University of Limerick,Ireland,Limerick,Europe,,https://www.topuniversities.com/sites/default/files/university-of-limerick_592560cf2aeae70239af4be0_small.jpg
20748,541-550,Canadian University Dubai,United Arab Emirates,,Asia,,https://www.topuniversities.com/sites/default/files/canadian-university-dubai_592560e09988f300e2320c17_small.jpg
2005,541-550,"China University of Petroleum, Beijing",China (Mainland),Beijing,Asia,,https://www.topuniversities.com/sites/default/files/china-university-of-petroleum_592560cf2aeae70239af5258_small.jpg
875,541-550,East China Normal University,China (Mainland),Shanghai,Asia,,https://www.topuniversities.com/sites/default/files/east-china-normal-university_592560cf2aeae70239af4def_small.jpg
509,541-550,Savitribai Phule Pune University,India,Pune,Asia,,https://www.topuniversities.com/sites/default/files/university-of-pune_592560cf2aeae70239af4c80_small.jpg
2155,541-550,Southern Federal University,Russia,Rostov-on-Don,Europe,,https://www.topuniversities.com/sites/default/files/southern-federal-university_592560cf2aeae70239af5301_small.jpg
1690,541-550,Universidad Nacional de La Plata (UNLP),Argentina,La Plata,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-la-plata-unlp_1690_small.jpg
2698,541-550,Universidad Panamericana (UP),Mexico,Mexico City,Latin America,,https://www.topuniversities.com/sites/default/files/220110044732pm195521Logo-QS-Hub-v2-48x48.jpg
928,541-550,University of Madras,India,Chennai,Asia,,https://www.topuniversities.com/sites/default/files/university-of-madras_592560cf2aeae70239af4e24_small.jpg
323,541-550,Universität Konstanz,Germany,Konstanz,Europe,,https://www.topuniversities.com/sites/default/files/universitt-konstanz_323_small.jpg
391,541-550,Universität Mannheim,Germany,Mannheim,Europe,,https://www.topuniversities.com/sites/default/files/universitt-mannheim_592560cf2aeae70239af4c0b_small.jpg
19511,541-550,V. N. Karazin Kharkiv National University,Ukraine,Kharkiv,Europe,,https://www.topuniversities.com/sites/default/files/v.-n.-karazin-kharkiv-national-university_19511_small.jpg
898,551-560,Anna University,India,Chennai,Asia,,https://www.topuniversities.com/sites/default/files/anna-university_592560cf2aeae70239af4e05_small.jpg
80,551-560,Cairo University,Egypt,Giza,Africa,,https://www.topuniversities.com/sites/default/files/cairo-university_80_small.jpg
139,551-560,Concordia University,Canada,Montreal,North America,,https://www.topuniversities.com/sites/default/files/concordia-university_592560cf2aeae70239af4b0e_small.jpg
124,551-560,Jeonbuk National University,South Korea,Jeonju,Asia,,https://www.topuniversities.com/sites/default/files/jeonbuk-national-university_592560cf2aeae70239af4aff_small.jpg
725,551-560,Masaryk University,Czechia,Brno,Europe,,https://www.topuniversities.com/sites/default/files/masaryk-university_592560cf2aeae70239af4d5a_small.jpg
1498,551-560,National Research Saratov State University,Russia,Saratov,Europe,,https://www.topuniversities.com/sites/default/files/national-research-saratov-state-university_1498_small.jpg
